"","Date","AQI","Location"
"1",2009-01-01,153,"MPCB-KR"
"2",2009-01-02,137,"MPCB-KR"
"3",2009-01-03,143,"MPCB-KR"
"4",2009-01-04,123,"MPCB-KR"
"5",2009-01-07,127,"MPCB-KR"
"6",2009-01-08,123,"MPCB-KR"
"7",2009-01-10,131,"MPCB-KR"
"8",2009-01-11,124,"MPCB-KR"
"9",2009-01-12,110,"MPCB-KR"
"10",2009-01-13,143,"MPCB-KR"
"11",2009-01-14,143,"MPCB-KR"
"12",2009-01-15,155,"MPCB-KR"
"13",2009-01-16,139,"MPCB-KR"
"14",2009-01-17,141,"MPCB-KR"
"15",2009-01-18,145,"MPCB-KR"
"16",2009-01-19,160,"MPCB-KR"
"17",2009-01-20,163,"MPCB-KR"
"18",2009-01-21,161,"MPCB-KR"
"19",2009-01-22,153,"MPCB-KR"
"20",2009-01-23,163,"MPCB-KR"
"21",2009-01-24,175,"MPCB-KR"
"22",2009-01-25,145,"MPCB-KR"
"23",2009-01-26,145,"MPCB-KR"
"24",2009-01-27,141,"MPCB-KR"
"25",2009-01-29,149,"MPCB-KR"
"26",2009-01-30,167,"MPCB-KR"
"27",2009-02-01,127,"MPCB-KR"
"28",2009-02-02,122,"MPCB-KR"
"29",2009-02-03,119,"MPCB-KR"
"30",2009-02-04,127,"MPCB-KR"
"31",2009-02-05,124,"MPCB-KR"
"32",2009-02-06,137,"MPCB-KR"
"33",2009-02-07,154,"MPCB-KR"
"34",2009-02-08,155,"MPCB-KR"
"35",2009-02-09,146,"MPCB-KR"
"36",2009-02-10,139,"MPCB-KR"
"37",2009-02-11,131,"MPCB-KR"
"38",2009-02-12,134,"MPCB-KR"
"39",2009-02-13,115,"MPCB-KR"
"40",2009-02-14,119,"MPCB-KR"
"41",2009-02-15,137,"MPCB-KR"
"42",2009-02-16,151,"MPCB-KR"
"43",2009-02-17,159,"MPCB-KR"
"44",2009-02-18,137,"MPCB-KR"
"45",2009-02-19,141,"MPCB-KR"
"46",2009-02-20,148,"MPCB-KR"
"47",2009-02-21,158,"MPCB-KR"
"48",2009-02-22,130,"MPCB-KR"
"49",2009-02-23,121,"MPCB-KR"
"50",2009-02-24,124,"MPCB-KR"
"51",2009-02-25,123,"MPCB-KR"
"52",2009-02-26,173,"MPCB-KR"
"53",2009-02-27,145,"MPCB-KR"
"54",2009-03-03,142,"MPCB-KR"
"55",2009-03-04,132,"MPCB-KR"
"56",2009-03-05,139,"MPCB-KR"
"57",2009-03-06,160,"MPCB-KR"
"58",2009-03-07,156,"MPCB-KR"
"59",2009-03-08,149,"MPCB-KR"
"60",2009-03-10,149,"MPCB-KR"
"61",2009-03-11,104,"MPCB-KR"
"62",2009-03-13,115,"MPCB-KR"
"63",2009-03-14,97,"MPCB-KR"
"64",2009-03-15,100,"MPCB-KR"
"65",2009-03-16,131,"MPCB-KR"
"66",2009-03-17,137,"MPCB-KR"
"67",2009-03-18,142,"MPCB-KR"
"68",2009-03-19,131,"MPCB-KR"
"69",2009-03-20,101,"MPCB-KR"
"70",2009-03-23,135,"MPCB-KR"
"71",2009-03-24,149,"MPCB-KR"
"72",2009-03-25,134,"MPCB-KR"
"73",2009-03-30,143,"MPCB-KR"
"74",2009-03-31,137,"MPCB-KR"
"75",2009-04-01,133,"MPCB-KR"
"76",2009-04-02,133,"MPCB-KR"
"77",2009-04-03,125,"MPCB-KR"
"78",2009-04-04,124,"MPCB-KR"
"79",2009-04-05,125,"MPCB-KR"
"80",2009-04-06,137,"MPCB-KR"
"81",2009-04-07,141,"MPCB-KR"
"82",2009-04-08,119,"MPCB-KR"
"83",2009-04-09,113,"MPCB-KR"
"84",2009-04-10,144,"MPCB-KR"
"85",2009-04-11,125,"MPCB-KR"
"86",2009-04-12,124,"MPCB-KR"
"87",2009-04-13,118,"MPCB-KR"
"88",2009-04-14,117,"MPCB-KR"
"89",2009-04-15,105,"MPCB-KR"
"90",2009-04-16,105,"MPCB-KR"
"91",2009-04-17,121,"MPCB-KR"
"92",2009-04-18,143,"MPCB-KR"
"93",2009-04-19,125,"MPCB-KR"
"94",2009-04-21,122,"MPCB-KR"
"95",2009-04-22,140,"MPCB-KR"
"96",2009-04-23,148,"MPCB-KR"
"97",2009-04-24,156,"MPCB-KR"
"98",2009-04-25,146,"MPCB-KR"
"99",2009-04-26,137,"MPCB-KR"
"100",2009-04-27,130,"MPCB-KR"
"101",2009-04-28,117,"MPCB-KR"
"102",2009-04-29,117,"MPCB-KR"
"103",2009-04-30,105,"MPCB-KR"
"104",2009-05-01,105,"MPCB-KR"
"105",2009-05-02,107,"MPCB-KR"
"106",2009-05-03,111,"MPCB-KR"
"107",2009-05-04,108,"MPCB-KR"
"108",2009-05-05,106,"MPCB-KR"
"109",2009-05-06,109,"MPCB-KR"
"110",2009-05-07,122,"MPCB-KR"
"111",2009-05-08,126,"MPCB-KR"
"112",2009-05-09,119,"MPCB-KR"
"113",2009-05-10,101,"MPCB-KR"
"114",2009-05-11,93,"MPCB-KR"
"115",2009-05-12,103,"MPCB-KR"
"116",2009-05-13,115,"MPCB-KR"
"117",2009-05-14,107,"MPCB-KR"
"118",2009-05-16,101,"MPCB-KR"
"119",2009-05-17,105,"MPCB-KR"
"120",2009-05-19,100,"MPCB-KR"
"121",2009-05-20,95,"MPCB-KR"
"122",2009-05-21,88,"MPCB-KR"
"123",2009-05-23,103,"MPCB-KR"
"124",2009-05-24,88,"MPCB-KR"
"125",2009-05-26,108,"MPCB-KR"
"126",2009-05-27,90,"MPCB-KR"
"127",2009-05-28,88,"MPCB-KR"
"128",2009-05-29,85,"MPCB-KR"
"129",2009-06-02,95,"MPCB-KR"
"130",2009-06-03,111,"MPCB-KR"
"131",2009-06-04,95,"MPCB-KR"
"132",2009-06-05,88,"MPCB-KR"
"133",2009-06-06,83,"MPCB-KR"
"134",2009-06-07,95,"MPCB-KR"
"135",2009-06-08,94,"MPCB-KR"
"136",2009-06-09,88,"MPCB-KR"
"137",2009-06-10,83,"MPCB-KR"
"138",2009-06-11,78,"MPCB-KR"
"139",2009-06-12,82,"MPCB-KR"
"140",2009-06-13,87,"MPCB-KR"
"141",2009-06-14,94,"MPCB-KR"
"142",2009-06-15,84,"MPCB-KR"
"143",2009-06-16,91,"MPCB-KR"
"144",2009-06-18,102,"MPCB-KR"
"145",2009-06-19,80,"MPCB-KR"
"146",2009-06-20,59,"MPCB-KR"
"147",2009-06-21,64,"MPCB-KR"
"148",2009-06-22,52,"MPCB-KR"
"149",2009-06-24,50,"MPCB-KR"
"150",2009-06-25,58,"MPCB-KR"
"151",2009-06-27,51,"MPCB-KR"
"152",2009-06-28,38,"MPCB-KR"
"153",2009-06-29,78,"MPCB-KR"
"154",2009-06-30,69,"MPCB-KR"
"155",2009-07-01,48,"MPCB-KR"
"156",2009-07-02,49,"MPCB-KR"
"157",2009-07-03,42,"MPCB-KR"
"158",2009-07-04,39,"MPCB-KR"
"159",2009-07-05,57,"MPCB-KR"
"160",2009-07-06,34,"MPCB-KR"
"161",2009-07-07,30,"MPCB-KR"
"162",2009-07-08,42,"MPCB-KR"
"163",2009-07-09,40,"MPCB-KR"
"164",2009-07-10,35,"MPCB-KR"
"165",2009-07-13,68,"MPCB-KR"
"166",2009-07-14,30,"MPCB-KR"
"167",2009-07-15,48,"MPCB-KR"
"168",2009-07-16,48,"MPCB-KR"
"169",2009-07-17,76,"MPCB-KR"
"170",2009-07-18,80,"MPCB-KR"
"171",2009-07-19,89,"MPCB-KR"
"172",2009-07-20,65,"MPCB-KR"
"173",2009-07-21,48,"MPCB-KR"
"174",2009-07-23,46,"MPCB-KR"
"175",2009-07-24,45,"MPCB-KR"
"176",2009-07-25,48,"MPCB-KR"
"177",2009-07-26,44,"MPCB-KR"
"178",2009-07-27,46,"MPCB-KR"
"179",2009-07-28,50,"MPCB-KR"
"180",2009-07-29,72,"MPCB-KR"
"181",2009-07-30,64,"MPCB-KR"
"182",2009-07-31,80,"MPCB-KR"
"183",2009-08-01,75,"MPCB-KR"
"184",2009-08-02,55,"MPCB-KR"
"185",2009-08-03,65,"MPCB-KR"
"186",2009-08-04,80,"MPCB-KR"
"187",2009-08-06,77,"MPCB-KR"
"188",2009-08-08,65,"MPCB-KR"
"189",2009-08-09,73,"MPCB-KR"
"190",2009-08-10,75,"MPCB-KR"
"191",2009-08-11,73,"MPCB-KR"
"192",2009-08-12,69,"MPCB-KR"
"193",2009-08-13,64,"MPCB-KR"
"194",2009-08-14,63,"MPCB-KR"
"195",2009-08-15,50,"MPCB-KR"
"196",2009-08-16,48,"MPCB-KR"
"197",2009-08-17,62,"MPCB-KR"
"198",2009-08-18,63,"MPCB-KR"
"199",2009-08-19,72,"MPCB-KR"
"200",2009-08-20,56,"MPCB-KR"
"201",2009-08-22,68,"MPCB-KR"
"202",2009-08-23,45,"MPCB-KR"
"203",2009-08-24,52,"MPCB-KR"
"204",2009-08-25,42,"MPCB-KR"
"205",2009-08-26,57,"MPCB-KR"
"206",2009-08-27,59,"MPCB-KR"
"207",2009-08-28,55,"MPCB-KR"
"208",2009-08-29,35,"MPCB-KR"
"209",2009-08-30,35,"MPCB-KR"
"210",2009-08-31,53,"MPCB-KR"
"211",2009-09-01,49,"MPCB-KR"
"212",2009-09-02,40,"MPCB-KR"
"213",2009-09-03,29,"MPCB-KR"
"214",2009-09-04,27,"MPCB-KR"
"215",2009-09-05,36,"MPCB-KR"
"216",2009-09-06,42,"MPCB-KR"
"217",2009-09-07,51,"MPCB-KR"
"218",2009-09-08,57,"MPCB-KR"
"219",2009-09-10,63,"MPCB-KR"
"220",2009-09-14,66,"MPCB-KR"
"221",2009-09-15,65,"MPCB-KR"
"222",2009-09-16,65,"MPCB-KR"
"223",2009-09-18,78,"MPCB-KR"
"224",2009-09-19,87,"MPCB-KR"
"225",2009-09-20,87,"MPCB-KR"
"226",2009-09-21,77,"MPCB-KR"
"227",2009-09-22,72,"MPCB-KR"
"228",2009-09-23,54,"MPCB-KR"
"229",2009-09-24,58,"MPCB-KR"
"230",2009-09-26,68,"MPCB-KR"
"231",2009-09-27,72,"MPCB-KR"
"232",2009-09-28,71,"MPCB-KR"
"233",2009-09-29,77,"MPCB-KR"
"234",2009-09-30,84,"MPCB-KR"
"235",2009-10-01,83,"MPCB-KR"
"236",2009-10-02,84,"MPCB-KR"
"237",2009-10-03,64,"MPCB-KR"
"238",2009-10-04,36,"MPCB-KR"
"239",2009-10-05,31,"MPCB-KR"
"240",2009-10-06,64,"MPCB-KR"
"241",2009-10-07,83,"MPCB-KR"
"242",2009-10-08,75,"MPCB-KR"
"243",2009-10-09,72,"MPCB-KR"
"244",2009-10-10,77,"MPCB-KR"
"245",2009-10-11,78,"MPCB-KR"
"246",2009-10-12,89,"MPCB-KR"
"247",2009-10-13,80,"MPCB-KR"
"248",2009-10-16,98,"MPCB-KR"
"249",2009-10-17,165,"MPCB-KR"
"250",2009-10-18,87,"MPCB-KR"
"251",2009-10-19,93,"MPCB-KR"
"252",2009-10-20,81,"MPCB-KR"
"253",2009-10-21,87,"MPCB-KR"
"254",2009-10-22,87,"MPCB-KR"
"255",2009-10-23,86,"MPCB-KR"
"256",2009-10-24,61,"MPCB-KR"
"257",2009-10-25,64,"MPCB-KR"
"258",2009-10-26,77,"MPCB-KR"
"259",2009-10-27,84,"MPCB-KR"
"260",2009-10-28,102,"MPCB-KR"
"261",2009-10-29,122,"MPCB-KR"
"262",2009-10-30,162,"MPCB-KR"
"263",2009-10-31,154,"MPCB-KR"
"264",2009-11-01,101,"MPCB-KR"
"265",2009-11-02,106,"MPCB-KR"
"266",2009-11-03,160,"MPCB-KR"
"267",2009-11-04,160,"MPCB-KR"
"268",2009-11-05,139,"MPCB-KR"
"269",2009-11-06,126,"MPCB-KR"
"270",2009-11-07,118,"MPCB-KR"
"271",2009-11-08,66,"MPCB-KR"
"272",2009-11-09,58,"MPCB-KR"
"273",2009-11-10,59,"MPCB-KR"
"274",2009-11-11,34,"MPCB-KR"
"275",2009-11-12,45,"MPCB-KR"
"276",2009-11-13,73,"MPCB-KR"
"277",2009-11-14,80,"MPCB-KR"
"278",2009-11-15,105,"MPCB-KR"
"279",2009-11-16,104,"MPCB-KR"
"280",2009-12-08,107,"MPCB-KR"
"281",2010-01-17,128,"MPCB-KR"
"282",2010-01-18,154,"MPCB-KR"
"283",2010-01-19,177,"MPCB-KR"
"284",2010-01-20,174,"MPCB-KR"
"285",2010-01-21,187,"MPCB-KR"
"286",2010-01-22,165,"MPCB-KR"
"287",2010-01-23,155,"MPCB-KR"
"288",2010-01-24,143,"MPCB-KR"
"289",2010-01-25,177,"MPCB-KR"
"290",2010-01-26,145,"MPCB-KR"
"291",2010-01-27,191,"MPCB-KR"
"292",2010-01-28,201,"MPCB-KR"
"293",2010-01-29,173,"MPCB-KR"
"294",2010-01-30,211,"MPCB-KR"
"295",2010-01-31,183,"MPCB-KR"
"296",2010-02-01,159,"MPCB-KR"
"297",2010-02-02,157,"MPCB-KR"
"298",2010-02-03,151,"MPCB-KR"
"299",2010-02-04,142,"MPCB-KR"
"300",2010-02-05,174,"MPCB-KR"
"301",2010-02-06,153,"MPCB-KR"
"302",2010-02-07,156,"MPCB-KR"
"303",2010-02-08,142,"MPCB-KR"
"304",2010-02-09,141,"MPCB-KR"
"305",2010-02-10,141,"MPCB-KR"
"306",2010-02-11,156,"MPCB-KR"
"307",2010-02-12,121,"MPCB-KR"
"308",2010-02-13,159,"MPCB-KR"
"309",2010-02-14,153,"MPCB-KR"
"310",2010-02-15,155,"MPCB-KR"
"311",2010-02-16,162,"MPCB-KR"
"312",2010-02-17,182,"MPCB-KR"
"313",2010-02-18,171,"MPCB-KR"
"314",2010-02-19,121,"MPCB-KR"
"315",2010-02-20,158,"MPCB-KR"
"316",2010-02-21,119,"MPCB-KR"
"317",2010-02-22,145,"MPCB-KR"
"318",2010-02-23,155,"MPCB-KR"
"319",2010-02-24,116,"MPCB-KR"
"320",2010-02-25,133,"MPCB-KR"
"321",2010-02-26,171,"MPCB-KR"
"322",2010-02-27,183,"MPCB-KR"
"323",2010-02-28,174,"MPCB-KR"
"324",2010-03-01,160,"MPCB-KR"
"325",2010-03-02,142,"MPCB-KR"
"326",2010-03-03,133,"MPCB-KR"
"327",2010-03-04,136,"MPCB-KR"
"328",2010-03-05,124,"MPCB-KR"
"329",2010-03-06,139,"MPCB-KR"
"330",2010-03-07,140,"MPCB-KR"
"331",2010-03-08,168,"MPCB-KR"
"332",2010-03-09,183,"MPCB-KR"
"333",2010-03-10,187,"MPCB-KR"
"334",2010-03-11,168,"MPCB-KR"
"335",2010-03-12,152,"MPCB-KR"
"336",2010-03-13,149,"MPCB-KR"
"337",2010-03-14,118,"MPCB-KR"
"338",2010-03-15,113,"MPCB-KR"
"339",2010-03-16,108,"MPCB-KR"
"340",2010-03-17,122,"MPCB-KR"
"341",2010-03-18,171,"MPCB-KR"
"342",2010-03-19,152,"MPCB-KR"
"343",2010-03-20,129,"MPCB-KR"
"344",2010-03-21,147,"MPCB-KR"
"345",2010-03-22,153,"MPCB-KR"
"346",2010-03-23,141,"MPCB-KR"
"347",2010-03-24,133,"MPCB-KR"
"348",2010-03-25,151,"MPCB-KR"
"349",2010-03-26,175,"MPCB-KR"
"350",2010-03-27,167,"MPCB-KR"
"351",2010-03-28,195,"MPCB-KR"
"352",2010-03-29,199,"MPCB-KR"
"353",2010-03-30,146,"MPCB-KR"
"354",2010-03-31,138,"MPCB-KR"
"355",2010-04-01,121,"MPCB-KR"
"356",2010-04-02,145,"MPCB-KR"
"357",2010-04-03,144,"MPCB-KR"
"358",2010-04-04,138,"MPCB-KR"
"359",2010-04-05,153,"MPCB-KR"
"360",2010-04-06,157,"MPCB-KR"
"361",2010-04-07,174,"MPCB-KR"
"362",2010-04-08,161,"MPCB-KR"
"363",2010-04-09,128,"MPCB-KR"
"364",2010-04-10,133,"MPCB-KR"
"365",2010-04-11,131,"MPCB-KR"
"366",2010-04-12,155,"MPCB-KR"
"367",2010-04-13,139,"MPCB-KR"
"368",2010-04-14,166,"MPCB-KR"
"369",2010-04-15,155,"MPCB-KR"
"370",2010-04-16,157,"MPCB-KR"
"371",2010-04-17,119,"MPCB-KR"
"372",2010-04-18,158,"MPCB-KR"
"373",2010-04-19,111,"MPCB-KR"
"374",2010-04-20,108,"MPCB-KR"
"375",2010-04-21,106,"MPCB-KR"
"376",2010-04-22,117,"MPCB-KR"
"377",2010-04-23,159,"MPCB-KR"
"378",2010-04-24,153,"MPCB-KR"
"379",2010-04-25,124,"MPCB-KR"
"380",2010-04-26,119,"MPCB-KR"
"381",2010-04-27,119,"MPCB-KR"
"382",2010-04-28,129,"MPCB-KR"
"383",2010-04-30,125,"MPCB-KR"
"384",2010-05-01,106,"MPCB-KR"
"385",2010-05-02,98,"MPCB-KR"
"386",2010-05-03,113,"MPCB-KR"
"387",2010-05-04,96,"MPCB-KR"
"388",2010-05-05,116,"MPCB-KR"
"389",2010-05-06,112,"MPCB-KR"
"390",2010-05-07,119,"MPCB-KR"
"391",2010-05-08,127,"MPCB-KR"
"392",2010-05-09,127,"MPCB-KR"
"393",2010-05-10,129,"MPCB-KR"
"394",2010-05-11,130,"MPCB-KR"
"395",2010-05-12,109,"MPCB-KR"
"396",2010-05-13,106,"MPCB-KR"
"397",2010-05-14,117,"MPCB-KR"
"398",2010-05-15,109,"MPCB-KR"
"399",2010-05-16,110,"MPCB-KR"
"400",2010-05-17,116,"MPCB-KR"
"401",2010-05-18,129,"MPCB-KR"
"402",2010-05-19,130,"MPCB-KR"
"403",2010-05-20,70,"MPCB-KR"
"404",2010-05-22,131,"MPCB-KR"
"405",2010-05-23,131,"MPCB-KR"
"406",2010-05-24,131,"MPCB-KR"
"407",2010-05-25,109,"MPCB-KR"
"408",2010-05-26,115,"MPCB-KR"
"409",2010-05-27,114,"MPCB-KR"
"410",2010-05-28,89,"MPCB-KR"
"411",2010-05-29,93,"MPCB-KR"
"412",2010-05-30,79,"MPCB-KR"
"413",2010-05-31,77,"MPCB-KR"
"414",2010-06-01,58,"MPCB-KR"
"415",2010-06-02,68,"MPCB-KR"
"416",2010-06-03,88,"MPCB-KR"
"417",2010-06-05,69,"MPCB-KR"
"418",2010-06-06,53,"MPCB-KR"
"419",2010-06-07,74,"MPCB-KR"
"420",2010-06-08,79,"MPCB-KR"
"421",2010-06-09,94,"MPCB-KR"
"422",2010-06-10,92,"MPCB-KR"
"423",2010-06-11,72,"MPCB-KR"
"424",2010-06-12,77,"MPCB-KR"
"425",2010-06-13,88,"MPCB-KR"
"426",2010-06-14,74,"MPCB-KR"
"427",2010-06-15,54,"MPCB-KR"
"428",2010-06-16,40,"MPCB-KR"
"429",2010-06-17,68,"MPCB-KR"
"430",2010-06-18,79,"MPCB-KR"
"431",2010-06-19,55,"MPCB-KR"
"432",2010-06-20,36,"MPCB-KR"
"433",2010-06-21,63,"MPCB-KR"
"434",2010-06-22,52,"MPCB-KR"
"435",2010-06-23,41,"MPCB-KR"
"436",2010-06-24,41,"MPCB-KR"
"437",2010-06-25,51,"MPCB-KR"
"438",2010-06-26,46,"MPCB-KR"
"439",2010-06-27,38,"MPCB-KR"
"440",2010-06-28,72,"MPCB-KR"
"441",2010-06-29,103,"MPCB-KR"
"442",2010-06-30,111,"MPCB-KR"
"443",2010-07-01,105,"MPCB-KR"
"444",2010-07-02,68,"MPCB-KR"
"445",2010-07-03,49,"MPCB-KR"
"446",2010-07-04,60,"MPCB-KR"
"447",2010-07-05,56,"MPCB-KR"
"448",2010-07-06,68,"MPCB-KR"
"449",2010-07-07,76,"MPCB-KR"
"450",2010-07-08,62,"MPCB-KR"
"451",2010-07-09,69,"MPCB-KR"
"452",2010-07-10,60,"MPCB-KR"
"453",2010-07-11,60,"MPCB-KR"
"454",2010-07-12,83,"MPCB-KR"
"455",2010-07-13,86,"MPCB-KR"
"456",2010-07-14,74,"MPCB-KR"
"457",2010-07-15,87,"MPCB-KR"
"458",2010-07-16,75,"MPCB-KR"
"459",2010-07-17,61,"MPCB-KR"
"460",2010-07-18,36,"MPCB-KR"
"461",2010-07-19,48,"MPCB-KR"
"462",2010-07-20,46,"MPCB-KR"
"463",2010-07-21,44,"MPCB-KR"
"464",2010-07-22,56,"MPCB-KR"
"465",2010-07-23,62,"MPCB-KR"
"466",2010-07-24,50,"MPCB-KR"
"467",2010-07-25,45,"MPCB-KR"
"468",2010-07-26,58,"MPCB-KR"
"469",2010-07-27,76,"MPCB-KR"
"470",2010-07-28,69,"MPCB-KR"
"471",2010-07-29,53,"MPCB-KR"
"472",2010-07-30,80,"MPCB-KR"
"473",2010-07-31,49,"MPCB-KR"
"474",2010-08-01,49,"MPCB-KR"
"475",2010-08-02,58,"MPCB-KR"
"476",2010-08-03,47,"MPCB-KR"
"477",2010-08-04,85,"MPCB-KR"
"478",2010-08-05,86,"MPCB-KR"
"479",2010-08-06,88,"MPCB-KR"
"480",2010-08-07,79,"MPCB-KR"
"481",2010-08-08,77,"MPCB-KR"
"482",2010-08-09,77,"MPCB-KR"
"483",2010-08-10,70,"MPCB-KR"
"484",2010-08-11,61,"MPCB-KR"
"485",2010-08-12,56,"MPCB-KR"
"486",2010-08-13,54,"MPCB-KR"
"487",2010-08-14,65,"MPCB-KR"
"488",2010-08-15,63,"MPCB-KR"
"489",2010-08-16,77,"MPCB-KR"
"490",2010-08-17,49,"MPCB-KR"
"491",2010-08-18,43,"MPCB-KR"
"492",2010-08-19,57,"MPCB-KR"
"493",2010-08-20,80,"MPCB-KR"
"494",2010-08-21,81,"MPCB-KR"
"495",2010-08-22,72,"MPCB-KR"
"496",2010-08-23,62,"MPCB-KR"
"497",2010-08-24,66,"MPCB-KR"
"498",2010-08-25,64,"MPCB-KR"
"499",2010-08-26,53,"MPCB-KR"
"500",2010-08-27,44,"MPCB-KR"
"501",2010-08-28,47,"MPCB-KR"
"502",2010-08-29,27,"MPCB-KR"
"503",2010-08-30,38,"MPCB-KR"
"504",2010-08-31,34,"MPCB-KR"
"505",2010-09-01,48,"MPCB-KR"
"506",2010-09-02,46,"MPCB-KR"
"507",2010-09-03,55,"MPCB-KR"
"508",2010-09-04,59,"MPCB-KR"
"509",2010-09-05,40,"MPCB-KR"
"510",2010-09-06,46,"MPCB-KR"
"511",2010-09-07,50,"MPCB-KR"
"512",2010-09-08,38,"MPCB-KR"
"513",2010-09-09,50,"MPCB-KR"
"514",2010-09-10,74,"MPCB-KR"
"515",2010-09-11,64,"MPCB-KR"
"516",2010-09-12,67,"MPCB-KR"
"517",2010-09-13,67,"MPCB-KR"
"518",2010-09-14,50,"MPCB-KR"
"519",2010-09-15,56,"MPCB-KR"
"520",2010-09-16,60,"MPCB-KR"
"521",2010-09-17,66,"MPCB-KR"
"522",2010-09-18,85,"MPCB-KR"
"523",2010-09-19,92,"MPCB-KR"
"524",2010-09-20,78,"MPCB-KR"
"525",2010-09-21,78,"MPCB-KR"
"526",2010-09-22,73,"MPCB-KR"
"527",2010-09-23,82,"MPCB-KR"
"528",2010-09-24,101,"MPCB-KR"
"529",2010-09-25,82,"MPCB-KR"
"530",2010-09-26,86,"MPCB-KR"
"531",2010-09-27,77,"MPCB-KR"
"532",2010-09-28,77,"MPCB-KR"
"533",2010-09-29,77,"MPCB-KR"
"534",2010-09-30,100,"MPCB-KR"
"535",2010-10-01,124,"MPCB-KR"
"536",2010-10-02,121,"MPCB-KR"
"537",2010-10-03,119,"MPCB-KR"
"538",2010-10-04,74,"MPCB-KR"
"539",2010-10-05,55,"MPCB-KR"
"540",2010-10-06,103,"MPCB-KR"
"541",2010-10-07,113,"MPCB-KR"
"542",2010-10-08,114,"MPCB-KR"
"543",2010-10-09,111,"MPCB-KR"
"544",2010-10-10,77,"MPCB-KR"
"545",2010-10-11,67,"MPCB-KR"
"546",2010-10-12,55,"MPCB-KR"
"547",2010-10-13,81,"MPCB-KR"
"548",2010-10-14,86,"MPCB-KR"
"549",2010-10-15,89,"MPCB-KR"
"550",2010-10-16,110,"MPCB-KR"
"551",2010-10-17,84,"MPCB-KR"
"552",2010-10-21,53,"MPCB-KR"
"553",2010-10-22,59,"MPCB-KR"
"554",2010-10-23,90,"MPCB-KR"
"555",2010-10-24,98,"MPCB-KR"
"556",2010-10-25,125,"MPCB-KR"
"557",2010-10-26,128,"MPCB-KR"
"558",2010-10-27,149,"MPCB-KR"
"559",2010-10-28,161,"MPCB-KR"
"560",2010-10-29,157,"MPCB-KR"
"561",2010-10-30,167,"MPCB-KR"
"562",2010-10-31,161,"MPCB-KR"
"563",2010-11-01,158,"MPCB-KR"
"564",2010-11-02,158,"MPCB-KR"
"565",2010-11-03,111,"MPCB-KR"
"566",2010-11-04,115,"MPCB-KR"
"567",2010-11-05,115,"MPCB-KR"
"568",2010-11-06,142,"MPCB-KR"
"569",2010-11-07,135,"MPCB-KR"
"570",2010-11-08,141,"MPCB-KR"
"571",2010-11-09,74,"MPCB-KR"
"572",2010-11-10,119,"MPCB-KR"
"573",2010-11-11,84,"MPCB-KR"
"574",2010-11-12,50,"MPCB-KR"
"575",2010-11-13,73,"MPCB-KR"
"576",2010-11-14,66,"MPCB-KR"
"577",2010-11-15,96,"MPCB-KR"
"578",2010-11-16,95,"MPCB-KR"
"579",2010-11-17,117,"MPCB-KR"
"580",2010-11-18,109,"MPCB-KR"
"581",2010-11-19,83,"MPCB-KR"
"582",2010-11-20,86,"MPCB-KR"
"583",2010-11-21,79,"MPCB-KR"
"584",2010-11-22,81,"MPCB-KR"
"585",2010-11-23,80,"MPCB-KR"
"586",2010-11-24,65,"MPCB-KR"
"587",2010-11-26,128,"MPCB-KR"
"588",2010-11-27,126,"MPCB-KR"
"589",2010-11-28,119,"MPCB-KR"
"590",2010-11-29,127,"MPCB-KR"
"591",2010-11-30,157,"MPCB-KR"
"592",2010-12-01,139,"MPCB-KR"
"593",2010-12-02,146,"MPCB-KR"
"594",2010-12-03,164,"MPCB-KR"
"595",2010-12-04,161,"MPCB-KR"
"596",2010-12-05,150,"MPCB-KR"
"597",2010-12-06,143,"MPCB-KR"
"598",2010-12-07,173,"MPCB-KR"
"599",2010-12-08,165,"MPCB-KR"
"600",2010-12-09,123,"MPCB-KR"
"601",2010-12-10,119,"MPCB-KR"
"602",2010-12-11,115,"MPCB-KR"
"603",2010-12-12,111,"MPCB-KR"
"604",2010-12-13,123,"MPCB-KR"
"605",2010-12-14,167,"MPCB-KR"
"606",2010-12-15,190,"MPCB-KR"
"607",2010-12-16,187,"MPCB-KR"
"608",2010-12-17,187,"MPCB-KR"
"609",2010-12-18,209,"MPCB-KR"
"610",2010-12-19,191,"MPCB-KR"
"611",2010-12-20,214,"MPCB-KR"
"612",2010-12-21,220,"MPCB-KR"
"613",2010-12-22,155,"MPCB-KR"
"614",2010-12-23,123,"MPCB-KR"
"615",2010-12-24,171,"MPCB-KR"
"616",2010-12-25,161,"MPCB-KR"
"617",2010-12-26,139,"MPCB-KR"
"618",2010-12-27,155,"MPCB-KR"
"619",2010-12-28,328,"MPCB-KR"
"620",2010-12-29,155,"MPCB-KR"
"621",2010-12-30,144,"MPCB-KR"
"622",2011-01-03,185,"MPCB-KR"
"623",2011-01-04,187,"MPCB-KR"
"624",2011-01-05,193,"MPCB-KR"
"625",2011-01-06,161,"MPCB-KR"
"626",2011-01-07,208,"MPCB-KR"
"627",2011-01-08,217,"MPCB-KR"
"628",2011-01-09,177,"MPCB-KR"
"629",2011-01-10,189,"MPCB-KR"
"630",2011-01-11,205,"MPCB-KR"
"631",2011-01-12,191,"MPCB-KR"
"632",2011-01-14,173,"MPCB-KR"
"633",2011-01-15,160,"MPCB-KR"
"634",2011-01-16,162,"MPCB-KR"
"635",2011-01-17,187,"MPCB-KR"
